"MatchId";"Opponent";"Team";"Min.x";"Pts";"O";"D";"T";"As";"St";"To";"Fv";"Ag";"Cm";"Rv";"PIR";"x2M";"x2A";"x3M";"x3A";"FTM";"FTA";"Local";"Min.y";"Pts_Opp";"O_Opp";"D_Opp";"T_Opp";"As_Opp";"St_Opp";"To_Opp";"Fv_Opp";"Ag_Opp";"Cm_Opp";"Rv_Opp";"PIR_Opp";"x2M_Opp";"x2A_Opp";"x3M_Opp";"x3A_Opp";"FTM_Opp";"FTA_Opp";"Poss";"Off_Rat";"Def_Rat";"eFG";"eFG_Opp";"TS";"TS_Opp";"Off_Reb";"Def_Reb";"Pct_ass";"Pct_ass_opp";"Pct_To";"Pct_To_opp";"FTR";"FTR_opp";"Win";"Expected_Wins";"Off_Reb_Opp"
72;"Valencia Basket";"FC Bayern Munich";200;56;4;22;26;10;5;21;2;1;19;12;38;13;31;9;23;3;3;0;200;82;8;27;35;16;14;10;1;2;12;19;110;24;37;9;25;7;11;72,2;0,775623268698061;1,13573407202216;0,490740740740741;0,604838709677419;1,01229211858279;1,22681029323758;0,129032258064516;0,733333333333333;0,138504155124654;0,221606648199446;0,290858725761773;0,138504155124654;0,0555555555555556;0,112903225806452;0;0,0047770394923538;0,266666666666667
73;"Panathinaikos OPAP Athens";"Zalgiris Kaunas";200;85;10;28;38;19;2;13;3;3;24;21;90;15;34;11;27;22;25;1;200;86;6;25;31;19;7;8;3;3;21;24;100;19;36;11;25;15;22;74;1,14864864864865;1,16216216216216;0,516393442622951;0,581967213114754;1,18055555555556;1,21675155631013;0,285714285714286;0,823529411764706;0,256756756756757;0,256756756756757;0,175675675675676;0,108108108108108;0,360655737704918;0,245901639344262;0;0,459155082186311;0,176470588235294
73;"Zalgiris Kaunas";"Panathinaikos OPAP Athens";200;86;6;25;31;19;7;8;3;3;21;24;100;19;36;11;25;15;22;0;200;85;10;28;38;19;2;13;3;3;24;21;90;15;34;11;27;22;25;71,8;1,19777158774373;1,18384401114206;0,581967213114754;0,516393442622951;1,21675155631013;1,18055555555556;0,176470588235294;0,714285714285714;0,264623955431755;0,264623955431755;0,11142061281337;0,181058495821727;0,245901639344262;0,360655737704918;1;0,540844917813689;0,285714285714286
74;"ALBA Berlin";"Crvena Zvezda mts Belgrade";200;80;13;19;32;21;7;9;2;6;18;15;83;22;48;8;20;12;15;0;200;93;8;26;34;20;5;11;6;2;15;18;117;21;36;12;25;15;18;70;1,14285714285714;1,32857142857143;0,5;0,639344262295082;1,07238605898123;1,34939059779454;0,333333333333333;0,703703703703704;0,3;0,285714285714286;0,128571428571429;0,157142857142857;0,176470588235294;0,245901639344262;0;0,108319758141732;0,296296296296296
74;"Crvena Zvezda mts Belgrade";"ALBA Berlin";200;93;8;26;34;20;5;11;6;2;15;18;117;21;36;12;25;15;18;1;200;80;13;19;32;21;7;9;2;6;18;15;83;22;48;8;20;12;15;71,2;1,3061797752809;1,12359550561798;0,639344262295082;0,5;1,34939059779454;1,07238605898123;0,296296296296296;0,666666666666667;0,280898876404494;0,294943820224719;0,154494382022472;0,126404494382022;0,245901639344262;0,176470588235294;1;0,891680241858268;0,333333333333333
75;"FC Bayern Munich";"Olympiacos Piraeus";200;82;9;22;31;12;6;16;1;1;22;19;81;25;38;6;19;14;19;0;200;85;8;20;28;19;9;11;1;1;20;22;100;24;44;6;13;19;24;71,6;1,14525139664804;1,18715083798883;0,596491228070175;0,578947368421053;1,25458996328029;1,25814091178212;0,310344827586207;0,733333333333333;0,167597765363129;0,26536312849162;0,223463687150838;0,153631284916201;0,245614035087719;0,333333333333333;0;0,376824614966282;0,266666666666667
75;"Olympiacos Piraeus";"FC Bayern Munich";200;85;8;20;28;19;9;11;1;1;20;22;100;24;44;6;13;19;24;1;200;82;9;22;31;12;6;16;1;1;22;19;81;25;38;6;19;14;19;69,6;1,22126436781609;1,17816091954023;0,578947368421053;0,596491228070175;1,25814091178212;1,25458996328029;0,266666666666667;0,689655172413793;0,272988505747126;0,172413793103448;0,158045977011494;0,229885057471264;0,333333333333333;0,245614035087719;1;0,623175385033718;0,310344827586207
76;"Anadolu Efes Istanbul";"LDLC ASVEL Villeurbanne";200;84;9;19;28;22;2;8;3;1;28;19;85;21;31;9;29;15;21;1;200;90;11;21;32;16;4;7;1;3;19;28;111;19;39;9;19;25;26;67,4;1,24629080118694;1,3353115727003;0,575;0,560344827586207;1,21317157712305;1,29608294930876;0,3;0,633333333333333;0,326409495548961;0,237388724035608;0,118694362017804;0,103857566765579;0,25;0,431034482758621;0;0,275698432910216;0,366666666666667
76;"LDLC ASVEL Villeurbanne";"Anadolu Efes Istanbul";200;90;11;21;32;16;4;7;1;3;19;28;111;19;39;9;19;25;26;0;200;84;9;19;28;22;2;8;3;1;28;19;85;21;31;9;29;15;21;64,4;1,39751552795031;1,30434782608696;0,560344827586207;0,575;1,29608294930876;1,21317157712305;0,366666666666667;0,7;0,248447204968944;0,341614906832298;0,108695652173913;0,124223602484472;0,431034482758621;0,25;1;0,724301567089784;0,3
77;"AX Armani Exchange Milan";"Maccabi FOX Tel Aviv";200;88;10;23;33;12;7;12;4;2;24;21;92;22;38;10;27;14;16;0;200;92;7;23;30;20;5;11;2;4;21;24;104;20;37;11;24;19;22;73,4;1,19891008174387;1,25340599455041;0,569230769230769;0,598360655737705;1,22154358689617;1,30164119977363;0,303030303030303;0,766666666666667;0,163487738419619;0,272479564032698;0,163487738419619;0,149863760217984;0,215384615384615;0,311475409836066;0;0,349252924969942;0,233333333333333
77;"Maccabi FOX Tel Aviv";"AX Armani Exchange Milan";200;92;7;23;30;20;5;11;2;4;21;24;104;20;37;11;24;19;22;1;200;88;10;23;33;12;7;12;4;2;24;21;92;22;38;10;27;14;16;73,8;1,24661246612466;1,19241192411924;0,598360655737705;0,569230769230769;1,30164119977363;1,22154358689617;0,233333333333333;0,696969696969697;0,2710027100271;0,16260162601626;0,149051490514905;0,16260162601626;0,311475409836066;0,215384615384615;1;0,650747075030059;0,303030303030303
78;"Khimki Moscow Region";"Real Madrid";200;104;6;33;39;21;4;12;5;2;15;18;133;26;45;13;22;13;14;1;200;76;5;21;26;9;4;10;2;5;18;15;58;24;48;7;23;7;8;78,6;1,32315521628499;0,966921119592875;0,67910447761194;0,485915492957746;1,4215418261345;1,0198604401503;0,222222222222222;0,868421052631579;0,267175572519084;0,114503816793893;0,152671755725191;0,127226463104326;0,194029850746269;0,0985915492957746;1;0,987765745709265;0,131578947368421
78;"Real Madrid";"Khimki Moscow Region";200;76;5;21;26;9;4;10;2;5;18;15;58;24;48;7;23;7;8;0;200;104;6;33;39;21;4;12;5;2;15;18;133;26;45;13;22;13;14;79,2;0,95959595959596;1,31313131313131;0,485915492957746;0,67910447761194;1,0198604401503;1,4215418261345;0,131578947368421;0,777777777777778;0,113636363636364;0,265151515151515;0,126262626262626;0,151515151515152;0,0985915492957746;0,194029850746269;0;0,012234254290735;0,222222222222222
79;"Valencia Basket";"Zenit St Petersburg";200;90;12;19;31;21;6;10;2;2;21;20;99;16;32;14;31;16;21;0;200;94;13;22;35;20;4;11;2;2;20;21;107;17;36;16;29;12;16;69,4;1,29682997118156;1,35446685878963;0,587301587301587;0,630769230769231;1,24584717607973;1,30483064963909;0,352941176470588;0,59375;0,302593659942363;0,288184438040346;0,144092219020173;0,15850144092219;0,253968253968254;0,184615384615385;0;0,352334907044655;0,40625
79;"Zenit St Petersburg";"Valencia Basket";200;94;13;22;35;20;4;11;2;2;20;21;107;17;36;16;29;12;16;1;200;90;12;19;31;21;6;10;2;2;21;20;99;16;32;14;31;16;21;69,4;1,35446685878963;1,29682997118156;0,630769230769231;0,587301587301587;1,30483064963909;1,24584717607973;0,40625;0,647058823529412;0,288184438040346;0,302593659942363;0,15850144092219;0,144092219020173;0,184615384615385;0,253968253968254;1;0,647665092955345;0,352941176470588
8;"LDLC ASVEL Villeurbanne";"Olympiacos Piraeus";200;63;15;22;37;13;5;13;1;5;18;22;63;18;39;4;17;15;23;0;200;82;9;24;33;17;3;9;5;1;22;18;94;25;44;7;18;11;13;63,2;0,996835443037975;1,29746835443038;0,428571428571429;0,57258064516129;0,952813067150635;1,21086828115771;0,384615384615385;0,709677419354839;0,205696202531646;0,268987341772152;0,205696202531646;0,142405063291139;0,267857142857143;0,17741935483871;0;0,0243592378373086;0,290322580645161
8;"Olympiacos Piraeus";"LDLC ASVEL Villeurbanne";200;82;9;24;33;17;3;9;5;1;22;18;94;25;44;7;18;11;13;1;200;63;15;22;37;13;5;13;1;5;18;22;63;18;39;4;17;15;23;67,2;1,2202380952381;0,9375;0,57258064516129;0,428571428571429;1,21086828115771;0,952813067150635;0,290322580645161;0,615384615384615;0,25297619047619;0,193452380952381;0,133928571428571;0,193452380952381;0,17741935483871;0,267857142857143;1;0,975640762162691;0,384615384615385
80;"FC Barcelona";"Fenerbahce Beko Istanbul";200;63;5;21;26;14;3;16;2;1;16;18;55;23;37;5;21;2;10;0;200;89;11;28;39;22;9;12;1;2;18;16;109;23;39;11;29;10;11;73;0,863013698630137;1,21917808219178;0,525862068965517;0,580882352941177;1,00961538461538;1,22185612300934;0,151515151515152;0,65625;0,191780821917808;0,301369863013699;0,219178082191781;0,164383561643836;0,0344827586206897;0,147058823529412;0;0,00786822837568532;0,34375
80;"Fenerbahce Beko Istanbul";"FC Barcelona";200;89;11;28;39;22;9;12;1;2;18;16;109;23;39;11;29;10;11;1;200;63;5;21;26;14;3;16;2;1;16;18;55;23;37;5;21;2;10;73,4;1,2125340599455;0,858310626702997;0,580882352941177;0,525862068965517;1,22185612300934;1,00961538461538;0,34375;0,848484848484849;0,299727520435967;0,190735694822888;0,163487738419619;0,217983651226158;0,147058823529412;0,0344827586206897;1;0,992131771624315;0,151515151515151
81;"CSKA Moscow";"KIROLBET Baskonia Vitoria-Gasteiz";200;80;7;32;39;11;11;18;7;4;22;27;89;17;34;7;24;25;33;1;200;70;9;27;36;12;8;21;4;7;27;22;54;13;39;10;25;14;16;82,2;0,97323600973236;0,851581508515815;0,474137931034483;0,4375;1,10314396028682;0,98536036036036;0,205882352941176;0,780487804878049;0,1338199513382;0,145985401459854;0,218978102189781;0,255474452554744;0,431034482758621;0,21875;1;0,866393409248204;0,219512195121951
81;"KIROLBET Baskonia Vitoria-Gasteiz";"CSKA Moscow";200;70;9;27;36;12;8;21;4;7;27;22;54;13;39;10;25;14;16;0;200;80;7;32;39;11;11;18;7;4;22;27;89;17;34;7;24;25;33;82,4;0,849514563106796;0,970873786407767;0,4375;0,474137931034483;0,98536036036036;1,10314396028682;0,219512195121951;0,794117647058823;0,145631067961165;0,133495145631068;0,254854368932039;0,218446601941748;0,21875;0,431034482758621;0;0,133606590751796;0,205882352941177
82;"Crvena Zvezda mts Belgrade";"Zalgiris Kaunas";200;59;13;22;35;12;4;10;3;1;22;24;61;17;35;3;21;16;23;1;200;61;12;26;38;9;7;11;1;3;24;22;61;17;33;3;24;18;20;62,2;0,948553054662379;0,980707395498392;0,383928571428571;0,37719298245614;0,892316999395039;0,927051671732523;0,333333333333333;0,647058823529412;0,192926045016077;0,144694533762058;0,160771704180064;0,176848874598071;0,285714285714286;0,315789473684211;0;0,38539526503557;0,352941176470588
82;"Zalgiris Kaunas";"Crvena Zvezda mts Belgrade";200;61;12;26;38;9;7;11;1;3;24;22;61;17;33;3;24;18;20;0;200;59;13;22;35;12;4;10;3;1;22;24;61;17;35;3;21;16;23;64;0,953125;0,921875;0,37719298245614;0,383928571428571;0,927051671732523;0,892316999395039;0,352941176470588;0,666666666666667;0,140625;0,1875;0,171875;0,15625;0,315789473684211;0,285714285714286;1;0,61460473496443;0,333333333333333
83;"ALBA Berlin";"Olympiacos Piraeus";200;99;8;26;34;23;5;7;3;2;22;19;121;21;36;14;27;15;18;0;200;80;6;21;27;19;4;14;2;3;19;22;86;11;27;13;27;19;21;69,2;1,43063583815029;1,15606936416185;0,666666666666667;0,564814814814815;1,39593908629442;1,26502213788741;0,275862068965517;0,8125;0,332369942196532;0,274566473988439;0,101156069364162;0,202312138728324;0,238095238095238;0,351851851851852;1;0,951814178930848;0,1875
83;"Olympiacos Piraeus";"ALBA Berlin";200;80;6;21;27;19;4;14;2;3;19;22;86;11;27;13;27;19;21;1;200;99;8;26;34;23;5;7;3;2;22;19;121;21;36;14;27;15;18;70,4;1,13636363636364;1,40625;0,564814814814815;0,666666666666667;1,26502213788741;1,39593908629442;0,1875;0,724137931034483;0,269886363636364;0,326704545454545;0,198863636363636;0,0994318181818182;0,351851851851852;0,238095238095238;0;0,0481858210691524;0,275862068965517
84;"Anadolu Efes Istanbul";"AX Armani Exchange Milan";200;76;12;24;36;19;4;10;8;2;23;13;78;16;38;12;31;8;10;1;200;81;12;26;38;18;4;10;2;8;13;22;98;17;37;8;23;23;24;71;1,07042253521127;1,14084507042254;0,492753623188406;0,483333333333333;1,03542234332425;1,14795918367347;0,315789473684211;0,666666666666667;0,267605633802817;0,253521126760563;0,140845070422535;0,140845070422535;0,115942028985507;0,383333333333333;0;0,29069285735142;0,333333333333333
84;"AX Armani Exchange Milan";"Anadolu Efes Istanbul";200;81;12;26;38;18;4;10;2;8;13;22;98;17;37;8;23;23;24;0;200;76;12;24;36;19;4;10;8;2;23;13;78;16;38;12;31;8;10;67,6;1,19822485207101;1,12426035502959;0,483333333333333;0,492753623188406;1,14795918367347;1,03542234332425;0,333333333333333;0,684210526315789;0,266272189349112;0,281065088757396;0,14792899408284;0,14792899408284;0,383333333333333;0,115942028985507;1;0,709307142648579;0,315789473684211
85;"Khimki Moscow Region";"Valencia Basket";200;89;17;27;44;17;3;9;1;4;16;24;107;28;48;6;22;15;21;1;200;84;12;22;34;19;6;9;4;1;25;16;87;18;37;13;32;9;12;70,4;1,26420454545455;1,19318181818182;0,528571428571429;0,543478260869565;1,12317011610298;1,13085621970921;0,435897435897436;0,692307692307692;0,241477272727273;0,269886363636364;0,127840909090909;0,127840909090909;0,214285714285714;0,130434782608696;1;0,691997403954709;0,307692307692308
85;"Valencia Basket";"Khimki Moscow Region";200;84;12;22;34;19;6;9;4;1;25;16;87;18;37;13;32;9;12;0;200;89;17;27;44;17;3;9;1;4;16;24;107;28;48;6;22;15;21;70,8;1,1864406779661;1,25706214689266;0,543478260869565;0,528571428571429;1,13085621970921;1,12317011610298;0,307692307692308;0,564102564102564;0,268361581920904;0,240112994350282;0,127118644067797;0,127118644067797;0,130434782608696;0,214285714285714;0;0,30800259604529;0,435897435897436
86;"FC Bayern Munich";"Panathinaikos OPAP Athens";200;87;4;28;32;21;8;6;2;5;21;14;100;19;37;12;26;13;13;0;200;75;9;26;35;15;5;10;5;2;14;21;91;23;43;7;21;8;13;70,2;1,23931623931624;1,06837606837607;0,587301587301587;0,5234375;1,26600698486612;1,07573149741824;0,133333333333333;0,756756756756757;0,299145299145299;0,213675213675214;0,0854700854700855;0,142450142450142;0,206349206349206;0,125;1;0,888734575953881;0,243243243243243
86;"Panathinaikos OPAP Athens";"FC Bayern Munich";200;75;9;26;35;15;5;10;5;2;14;21;91;23;43;7;21;8;13;1;200;87;4;28;32;21;8;6;2;5;21;14;100;19;37;12;26;13;13;70,2;1,06837606837607;1,23931623931624;0,5234375;0,587301587301587;1,07573149741824;1,26600698486612;0,243243243243243;0,866666666666667;0,213675213675214;0,299145299145299;0,142450142450142;0,0854700854700855;0,125;0,206349206349206;0;0,111265424046119;0,133333333333333
87;"Fenerbahce Beko Istanbul";"LDLC ASVEL Villeurbanne";200;72;14;13;27;19;8;8;1;5;23;15;61;19;44;9;26;7;10;1;200;88;7;28;35;21;3;16;5;1;15;22;120;22;37;9;13;17;20;68;1,05882352941176;1,29411764705882;0,464285714285714;0,71;0,967741935483871;1,49659863945578;0,333333333333333;0,65;0,279411764705882;0,308823529411765;0,117647058823529;0,235294117647059;0,1;0,34;0;0,0568188762876065;0,35
87;"LDLC ASVEL Villeurbanne";"Fenerbahce Beko Istanbul";200;88;7;28;35;21;3;16;5;1;15;22;120;22;37;9;13;17;20;0;200;72;14;13;27;19;8;8;1;5;23;15;61;19;44;9;26;7;10;67;1,3134328358209;1,07462686567164;0,71;0,464285714285714;1,49659863945578;0,967741935483871;0,35;0,666666666666667;0,313432835820896;0,283582089552239;0,238805970149254;0,119402985074627;0,34;0,1;1;0,943181123712393;0,333333333333333
88;"FC Barcelona";"Maccabi FOX Tel Aviv";200;73;14;21;35;12;3;17;1;3;30;18;50;15;37;9;28;16;17;0;200;96;11;26;37;20;6;10;3;1;18;30;123;23;39;11;25;17;27;74,8;0,975935828877005;1,28342245989305;0,438461538461538;0,6171875;1,00717439293598;1,26515550869794;0,35;0,65625;0,160427807486631;0,267379679144385;0,227272727272727;0,133689839572193;0,246153846153846;0,265625;0;0,0211561289286667;0,34375
88;"Maccabi FOX Tel Aviv";"FC Barcelona";200;96;11;26;37;20;6;10;3;1;18;30;123;23;39;11;25;17;27;1;200;73;14;21;35;12;3;17;1;3;30;18;50;15;37;9;28;16;17;73,8;1,30081300813008;0,989159891598916;0,6171875;0,438461538461538;1,26515550869794;1,00717439293598;0,34375;0,65;0,2710027100271;0,16260162601626;0,13550135501355;0,230352303523035;0,265625;0,246153846153846;1;0,978843871071333;0,35
89;"KIROLBET Baskonia Vitoria-Gasteiz";"Zenit St Petersburg";200;60;8;22;30;16;5;13;1;3;20;18;55;18;35;6;25;6;9;0;200;70;14;29;43;14;4;15;3;1;18;19;78;22;38;7;27;5;10;68,6;0,87463556851312;1,02040816326531;0,45;0,5;0,938086303939963;1,00864553314121;0,216216216216216;0,611111111111111;0,233236151603499;0,204081632653061;0,189504373177843;0,21865889212828;0,1;0,0769230769230769;0;0,103575847264387;0,388888888888889
89;"Zenit St Petersburg";"KIROLBET Baskonia Vitoria-Gasteiz";200;70;14;29;43;14;4;15;3;1;18;19;78;22;38;7;27;5;10;1;200;60;8;22;30;16;5;13;1;3;20;18;55;18;35;6;25;6;9;70;1;0,857142857142857;0,5;0,45;1,00864553314121;0,938086303939963;0,388888888888889;0,783783783783784;0,2;0,228571428571429;0,214285714285714;0,185714285714286;0,0769230769230769;0,1;1;0,896424152735613;0,216216216216216
9;"CSKA Moscow";"Valencia Basket";200;71;9;23;32;15;5;10;4;3;19;24;77;17;36;5;21;22;29;1;200;96;8;29;37;21;5;10;3;4;24;19;107;17;31;17;31;11;19;69,6;1,02011494252874;1,37931034482759;0,429824561403509;0,685483870967742;1,0177752293578;1,36441159749858;0,236842105263158;0,741935483870968;0,21551724137931;0,301724137931035;0,14367816091954;0,14367816091954;0,385964912280702;0,17741935483871;0;0,0144378863797064;0,258064516129032
9;"Valencia Basket";"CSKA Moscow";200;96;8;29;37;21;5;10;3;4;24;19;107;17;31;17;31;11;19;0;200;71;9;23;32;15;5;10;4;3;19;24;77;17;36;5;21;22;29;71,6;1,34078212290503;0,991620111731844;0,685483870967742;0,429824561403509;1,36441159749858;1,0177752293578;0,258064516129032;0,763157894736842;0,293296089385475;0,209497206703911;0,139664804469274;0,139664804469274;0,17741935483871;0,385964912280702;1;0,985562113620294;0,236842105263158
90;"CSKA Moscow";"Real Madrid";200;97;6;31;37;15;8;12;5;1;21;23;117;25;41;10;24;17;21;1;200;81;12;24;36;18;6;14;1;5;24;19;74;15;44;13;25;12;15;79,4;1,22166246851385;1,02015113350126;0,615384615384615;0,5;1,30657327586207;1,07142857142857;0,2;0,720930232558139;0,188916876574307;0,226700251889169;0,151133501259446;0,17632241813602;0,261538461538462;0,173913043478261;1;0,925784298733987;0,279069767441861
90;"Real Madrid";"CSKA Moscow";200;81;12;24;36;18;6;14;1;5;24;19;74;15;44;13;25;12;15;0;200;97;6;31;37;15;8;12;5;1;21;23;117;25;41;10;24;17;21;77;1,05194805194805;1,25974025974026;0,5;0,615384615384615;1,07142857142857;1,30657327586207;0,27906976744186;0,8;0,233766233766234;0,194805194805195;0,181818181818182;0,155844155844156;0,173913043478261;0,261538461538462;0;0,0742157012660133;0,2
91;"Fenerbahce Beko Istanbul";"Khimki Moscow Region";200;76;8;20;28;22;5;15;2;2;16;13;79;21;33;10;31;4;5;0;200;89;5;24;29;17;9;13;2;2;13;16;106;23;36;13;24;4;8;73;1,04109589041096;1,21917808219178;0,5625;0,708333333333333;1,14803625377644;1,40113350125945;0,25;0,8;0,301369863013699;0,232876712328767;0,205479452054795;0,178082191780822;0,0625;0,0666666666666667;0;0,0987988595610691;0,2
91;"Khimki Moscow Region";"Fenerbahce Beko Istanbul";200;89;5;24;29;17;9;13;2;2;13;16;106;23;36;13;24;4;8;1;200;76;8;20;28;22;5;15;2;2;16;13;79;21;33;10;31;4;5;71,2;1,25;1,06741573033708;0,708333333333333;0,5625;1,40113350125945;1,14803625377644;0,2;0,75;0,23876404494382;0,308988764044944;0,182584269662921;0,210674157303371;0,0666666666666667;0,0625;1;0,901201140438931;0,25
92;"Crvena Zvezda mts Belgrade";"Valencia Basket";200;73;11;21;32;14;12;15;0;4;19;25;82;16;33;6;20;23;28;0;200;76;6;21;27;17;8;16;4;0;25;19;81;19;34;7;19;17;19;68,2;1,07038123167155;1,11436950146628;0,471698113207547;0,556603773584906;1,11757501530925;1,23859191655802;0,34375;0,777777777777778;0,205278592375367;0,249266862170088;0,219941348973607;0,234604105571847;0,433962264150943;0,320754716981132;0;0,362660675149527;0,222222222222222
92;"Valencia Basket";"Crvena Zvezda mts Belgrade";200;76;6;21;27;17;8;16;4;0;25;19;81;19;34;7;19;17;19;1;200;73;11;21;32;14;12;15;0;4;19;25;82;16;33;6;20;23;28;70,6;1,07648725212465;1,03399433427762;0,556603773584906;0,471698113207547;1,23859191655802;1,11757501530925;0,222222222222222;0,65625;0,240793201133145;0,198300283286119;0,226628895184136;0,212464589235127;0,320754716981132;0,433962264150943;1;0,637339324850473;0,34375
93;"ALBA Berlin";"Zalgiris Kaunas";200;62;11;25;36;8;7;18;1;2;24;21;51;21;36;2;23;14;18;0;200;69;7;26;33;15;9;17;2;1;21;24;75;18;40;5;14;18;25;73,2;0,846994535519126;0,942622950819672;0,406779661016949;0,472222222222222;0,926479378362223;1,06153846153846;0,297297297297297;0,78125;0,109289617486339;0,204918032786885;0,245901639344262;0,23224043715847;0,23728813559322;0,333333333333333;0;0,18278230315245;0,21875
93;"Zalgiris Kaunas";"ALBA Berlin";200;69;7;26;33;15;9;17;2;1;21;24;75;18;40;5;14;18;25;1;200;62;11;25;36;8;7;18;1;2;24;21;51;21;36;2;23;14;18;74;0,932432432432432;0,837837837837838;0,472222222222222;0,406779661016949;1,06153846153846;0,926479378362223;0,21875;0,702702702702703;0,202702702702703;0,108108108108108;0,22972972972973;0,243243243243243;0,333333333333333;0,23728813559322;1;0,81721769684755;0,297297297297297
94;"KIROLBET Baskonia Vitoria-Gasteiz";"Panathinaikos OPAP Athens";200;100;12;29;41;21;6;7;2;2;19;15;122;22;41;13;28;17;18;1;200;68;18;21;39;20;4;12;2;2;15;19;70;19;41;8;31;6;14;71,2;1,40449438202247;0,955056179775281;0,601449275362319;0,430555555555556;1,30005200208008;0,870010235414534;0,363636363636364;0,617021276595745;0,294943820224719;0,280898876404494;0,098314606741573;0,168539325842697;0,246376811594203;0,0833333333333333;1;0,99550047932862;0,382978723404255
